make,model,year,engine_hp,engine_cylinders,transmission_type,vehicle_style,highway_mpg,city_mpg,price
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,36825
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,26105
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,37125
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,33215
Chevrolet,Silverado 1500,2015,355.0,8.0,AUTOMATIC,Extended Cab Pickup,23,16,39510
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,36390
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,36745
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,34280
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,32395
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,31750
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,37045
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,39540
Chevrolet,Silverado 1500,2015,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,39240
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,35825
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,39685
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,31035
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,32870
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,43775
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,35545
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,36935
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,38590
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Extended Cab Pickup,23,16,41250
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,31120
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,47135
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,48500
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Extended Cab Pickup,22,16,44475
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,33170
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,46835
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,33060
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,53315
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,38290
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,31335
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,33295
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,38740
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,41185
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,43710
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,27485
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,36980
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,44010
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,33360
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Extended Cab Pickup,22,16,45640
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,45170
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,35100
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,39275
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,49740
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,50040
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,29510
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,36850
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,48200
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,38890
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,38695
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,40090
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,41890
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,43260
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,41865
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,53015
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,36680
Chevrolet,Silverado 1500,2016,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,36940
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,32955
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,29120
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,37345
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,27095
Chevrolet,Silverado 1500,2016,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,40495
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,36035
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,37835
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,39230
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Crew Cab Pickup,24,18,38980
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,36515
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,43950
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,31525
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,33850
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,44350
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,20,15,47175
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,44465
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,42075
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,20,15,47475
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Extended Cab Pickup,20,15,46180
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,33550
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,39965
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,35590
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,27975
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Extended Cab Pickup,22,16,41590
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,44050
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,37370
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,15,54925
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,27585
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,33860
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,33445
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,20,15,48740
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,45860
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,40375
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,15,54625
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,42380
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,29610
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,51350
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,30000
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,23,16,37430
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,40985
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,39185
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,37670
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Extended Cab Pickup,20,15,44815
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,31825
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,37425
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,51650
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,20,15,49040
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,22,17,37340
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,39280
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,24,18,33985
Chevrolet,Silverado 1500,2017,355.0,8.0,AUTOMATIC,Crew Cab Pickup,22,16,40580
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,31610
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Regular Cab Pickup,22,17,39580
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Crew Cab Pickup,22,17,42555
Chevrolet,Silverado 1500,2017,285.0,6.0,AUTOMATIC,Extended Cab Pickup,24,18,33360
Cadillac,Sixty Special,1993,200.0,8.0,AUTOMATIC,Sedan,23,15,2000
Buick,Skylark,1996,150.0,4.0,AUTOMATIC,Coupe,29,19,2000
Buick,Skylark,1996,155.0,4.0,AUTOMATIC,Sedan,29,19,2000
Buick,Skylark,1996,155.0,4.0,AUTOMATIC,Sedan,29,19,2000
Buick,Skylark,1997,155.0,6.0,AUTOMATIC,Sedan,26,18,2000
Buick,Skylark,1997,155.0,6.0,AUTOMATIC,Coupe,26,18,2000
Buick,Skylark,1997,150.0,4.0,AUTOMATIC,Coupe,29,19,2000
Buick,Skylark,1997,150.0,4.0,AUTOMATIC,Sedan,29,19,2000
Buick,Skylark,1998,150.0,4.0,AUTOMATIC,Sedan,30,19,2000
Mercedes-Benz,SL-Class,2015,329.0,6.0,AUTOMATIC,Convertible,27,20,84000
Mercedes-Benz,SL-Class,2015,429.0,8.0,AUTOMATIC,Convertible,24,17,106700
Mercedes-Benz,SL-Class,2015,621.0,12.0,AUTOMATIC,Convertible,21,14,214500
Mercedes-Benz,SL-Class,2015,557.0,8.0,AUTOMATIC,Convertible,25,16,147300
Mercedes-Benz,SL-Class,2016,449.0,8.0,AUTOMATIC,Convertible,24,17,108050
Mercedes-Benz,SL-Class,2016,329.0,6.0,AUTOMATIC,Convertible,27,20,85050
Mercedes-Benz,SL-Class,2016,621.0,12.0,AUTOMATIC,Convertible,21,14,217550
Mercedes-Benz,SL-Class,2016,577.0,8.0,AUTOMATIC,Convertible,25,16,149700
Mercedes-Benz,SL-Class,2017,449.0,8.0,AUTOMATIC,Convertible,25,17,110800
Mercedes-Benz,SL-Class,2017,577.0,8.0,AUTOMATIC,Convertible,25,16,151350
Mercedes-Benz,SL-Class,2017,621.0,12.0,AUTOMATIC,Convertible,21,14,219850
Mercedes-Benz,SL-Class,2017,362.0,6.0,AUTOMATIC,Convertible,28,20,86950
Mercedes-Benz,SLC-Class,2017,362.0,6.0,AUTOMATIC,Convertible,29,20,60300
Mercedes-Benz,SLC-Class,2017,241.0,4.0,AUTOMATIC,Convertible,32,25,47950
Mercedes-Benz,SLK-Class,2014,302.0,6.0,AUTOMATIC,Convertible,29,21,56225
Mercedes-Benz,SLK-Class,2014,415.0,8.0,AUTOMATIC,Convertible,28,19,68925
Mercedes-Benz,SLK-Class,2014,201.0,4.0,MANUAL,Convertible,32,22,43525
Mercedes-Benz,SLK-Class,2015,201.0,4.0,MANUAL,Convertible,32,22,43950
Mercedes-Benz,SLK-Class,2015,302.0,6.0,AUTOMATIC,Convertible,29,21,57650
Mercedes-Benz,SLK-Class,2015,415.0,8.0,AUTOMATIC,Convertible,28,19,70850
Mercedes-Benz,SLK-Class,2016,302.0,6.0,AUTOMATIC,Convertible,29,21,59200
Mercedes-Benz,SLK-Class,2016,241.0,4.0,AUTOMATIC,Convertible,32,25,47000
Mercedes-Benz,SLK-Class,2016,416.0,8.0,AUTOMATIC,Convertible,28,19,72600
Mercedes-Benz,SLR McLaren,2007,641.0,8.0,AUTOMATIC,Coupe,16,11,480000
Mercedes-Benz,SLR McLaren,2008,617.0,8.0,AUTOMATIC,Convertible,16,12,495000
Mercedes-Benz,SLR McLaren,2009,617.0,8.0,AUTOMATIC,Convertible,16,12,495000
Mercedes-Benz,SLS AMG GT Final Edition,2015,583.0,8.0,AUTOMATED_MANUAL,Coupe,19,13,221580
Mercedes-Benz,SLS AMG GT Final Edition,2015,583.0,8.0,AUTOMATED_MANUAL,Convertible,19,13,228080
Mercedes-Benz,SLS AMG GT,2013,583.0,8.0,AUTOMATED_MANUAL,Coupe,19,13,199500
Mercedes-Benz,SLS AMG GT,2013,583.0,8.0,AUTOMATED_MANUAL,Convertible,19,13,206000
Mercedes-Benz,SLS AMG GT,2014,622.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,275000
Mercedes-Benz,SLS AMG GT,2014,583.0,8.0,AUTOMATED_MANUAL,Coupe,19,13,201500
Mercedes-Benz,SLS AMG GT,2014,583.0,8.0,AUTOMATED_MANUAL,Convertible,19,13,208000
Mercedes-Benz,SLS AMG,2011,563.0,8.0,AUTOMATED_MANUAL,Coupe,20,14,183000
Mercedes-Benz,SLS AMG,2012,563.0,8.0,AUTOMATED_MANUAL,Coupe,20,14,189600
Mercedes-Benz,SLS AMG,2012,563.0,8.0,AUTOMATED_MANUAL,Convertible,20,14,196100
Acura,SLX,1997,190.0,6.0,AUTOMATIC,4dr SUV,17,13,2397
Acura,SLX,1997,190.0,6.0,AUTOMATIC,4dr SUV,17,13,2488
Acura,SLX,1998,215.0,6.0,AUTOMATIC,4dr SUV,18,13,2816
Acura,SLX,1999,215.0,6.0,AUTOMATIC,4dr SUV,18,13,2934
Pontiac,Solstice,2007,177.0,4.0,MANUAL,Convertible,26,17,21515
Pontiac,Solstice,2007,260.0,4.0,MANUAL,Convertible,28,19,26515
Pontiac,Solstice,2008,173.0,4.0,MANUAL,Convertible,25,19,22455
Pontiac,Solstice,2008,260.0,4.0,MANUAL,Convertible,28,19,28135
Pontiac,Solstice,2008,260.0,4.0,MANUAL,Convertible,28,19,31750
Pontiac,Solstice,2008,173.0,4.0,MANUAL,Convertible,25,19,28400
Pontiac,Solstice,2009,173.0,4.0,MANUAL,Convertible,25,19,24275
Pontiac,Solstice,2009,260.0,4.0,MANUAL,Coupe,28,19,30375
Pontiac,Solstice,2009,173.0,4.0,MANUAL,Convertible,25,19,29410
Pontiac,Solstice,2009,173.0,4.0,MANUAL,Coupe,25,19,26225
Pontiac,Solstice,2009,260.0,4.0,MANUAL,Convertible,28,19,29485
Hyundai,Sonata Hybrid,2015,199.0,4.0,AUTOMATIC,Sedan,40,36,26000
Hyundai,Sonata Hybrid,2015,199.0,4.0,AUTOMATIC,Sedan,40,36,29500
Hyundai,Sonata Hybrid,2016,193.0,4.0,AUTOMATIC,Sedan,44,40,26000
Hyundai,Sonata Hybrid,2016,193.0,4.0,AUTOMATIC,Sedan,43,39,30100
Hyundai,Sonata Hybrid,2016,193.0,4.0,AUTOMATIC,Sedan,43,39,30100
Hyundai,Sonata Hybrid,2017,193.0,4.0,AUTOMATIC,Sedan,45,39,26000
Hyundai,Sonata Hybrid,2017,193.0,4.0,AUTOMATIC,Sedan,43,38,30100
Hyundai,Sonata Hybrid,2017,193.0,4.0,AUTOMATIC,Sedan,43,38,30100
Hyundai,Sonata,2015,185.0,4.0,AUTOMATIC,Sedan,35,24,23175
Hyundai,Sonata,2015,185.0,4.0,AUTOMATIC,Sedan,35,24,26525
Hyundai,Sonata,2015,245.0,4.0,AUTOMATIC,Sedan,32,23,28575
Hyundai,Sonata,2015,185.0,4.0,AUTOMATIC,Sedan,35,24,23175
Hyundai,Sonata,2015,185.0,4.0,AUTOMATIC,Sedan,35,24,26525
Hyundai,Sonata,2015,185.0,4.0,AUTOMATIC,Sedan,35,24,26525
Hyundai,Sonata,2015,245.0,4.0,AUTOMATIC,Sedan,31,21,33525
Hyundai,Sonata,2015,185.0,4.0,AUTOMATIC,Sedan,37,25,21150
Hyundai,Sonata,2015,245.0,4.0,AUTOMATIC,Sedan,31,21,33525
Hyundai,Sonata,2015,245.0,4.0,AUTOMATIC,Sedan,32,23,28575
Hyundai,Sonata,2015,185.0,4.0,AUTOMATIC,Sedan,37,25,21150
Hyundai,Sonata,2015,185.0,4.0,AUTOMATIC,Sedan,35,24,26525
Hyundai,Sonata,2015,177.0,4.0,AUTOMATED_MANUAL,Sedan,38,28,23275
Hyundai,Sonata,2016,245.0,4.0,AUTOMATIC,Sedan,32,23,28925
Hyundai,Sonata,2016,185.0,4.0,AUTOMATIC,Sedan,36,25,27350
Hyundai,Sonata,2016,185.0,4.0,AUTOMATIC,Sedan,36,25,27350
Hyundai,Sonata,2016,185.0,4.0,AUTOMATIC,Sedan,38,25,21750
Hyundai,Sonata,2016,185.0,4.0,AUTOMATIC,Sedan,36,25,23400
Hyundai,Sonata,2016,245.0,4.0,AUTOMATIC,Sedan,31,21,34075
Hyundai,Sonata,2016,245.0,4.0,AUTOMATIC,Sedan,32,23,28925
Hyundai,Sonata,2016,178.0,4.0,AUTOMATED_MANUAL,Sedan,38,28,23725
Hyundai,Sonata,2016,185.0,4.0,AUTOMATIC,Sedan,36,25,23400
Hyundai,Sonata,2016,185.0,4.0,AUTOMATIC,Sedan,38,25,21750
Hyundai,Sonata,2016,178.0,4.0,AUTOMATED_MANUAL,Sedan,38,28,23725
Hyundai,Sonata,2017,185.0,4.0,AUTOMATIC,Sedan,36,25,21600
Hyundai,Sonata,2017,185.0,4.0,AUTOMATIC,Sedan,36,25,27150
Hyundai,Sonata,2017,185.0,4.0,AUTOMATIC,Sedan,36,25,23400
Hyundai,Sonata,2017,245.0,4.0,AUTOMATIC,Sedan,31,22,26600
Hyundai,Sonata,2017,185.0,4.0,AUTOMATIC,Sedan,36,25,23400
Hyundai,Sonata,2017,178.0,4.0,AUTOMATED_MANUAL,Sedan,36,28,23125
Hyundai,Sonata,2017,185.0,4.0,AUTOMATIC,Sedan,36,25,21600
Hyundai,Sonata,2017,185.0,4.0,AUTOMATIC,Sedan,36,25,21950
Hyundai,Sonata,2017,245.0,4.0,AUTOMATIC,Sedan,31,22,34350
Hyundai,Sonata,2017,245.0,4.0,AUTOMATIC,Sedan,31,22,26600
Hyundai,Sonata,2017,185.0,4.0,AUTOMATIC,Sedan,36,25,21950
Hyundai,Sonata,2017,185.0,4.0,AUTOMATIC,Sedan,36,25,27150
Chevrolet,Sonic,2015,138.0,4.0,AUTOMATIC,Sedan,35,25,15495
Chevrolet,Sonic,2015,138.0,4.0,AUTOMATIC,4dr Hatchback,33,25,21945
Chevrolet,Sonic,2015,138.0,4.0,AUTOMATIC,4dr Hatchback,35,25,16095
Chevrolet,Sonic,2015,138.0,4.0,MANUAL,4dr Hatchback,40,29,18835
Chevrolet,Sonic,2015,138.0,4.0,AUTOMATIC,Sedan,33,25,21345
Chevrolet,Sonic,2015,138.0,4.0,MANUAL,4dr Hatchback,35,26,14845
Chevrolet,Sonic,2015,138.0,4.0,MANUAL,Sedan,40,29,18235
Chevrolet,Sonic,2015,138.0,4.0,AUTOMATIC,4dr Hatchback,35,25,17845
Chevrolet,Sonic,2015,138.0,4.0,AUTOMATIC,Sedan,35,25,17245
Chevrolet,Sonic,2015,138.0,4.0,AUTOMATIC,Sedan,37,27,19680
Chevrolet,Sonic,2015,138.0,4.0,MANUAL,4dr Hatchback,34,27,20545
Chevrolet,Sonic,2015,138.0,4.0,MANUAL,Sedan,35,26,14245
Chevrolet,Sonic,2015,138.0,4.0,AUTOMATIC,4dr Hatchback,37,27,20245
Chevrolet,Sonic,2015,138.0,4.0,MANUAL,Sedan,34,27,19945
Chevrolet,Sonic,2015,138.0,4.0,MANUAL,4dr Hatchback,35,26,16455
Chevrolet,Sonic,2015,138.0,4.0,MANUAL,Sedan,35,26,15855
Chevrolet,Sonic,2016,138.0,4.0,MANUAL,Sedan,35,26,16155
Chevrolet,Sonic,2016,138.0,4.0,MANUAL,Sedan,34,27,20095
Chevrolet,Sonic,2016,138.0,4.0,AUTOMATIC,4dr Hatchback,35,24,18145
Chevrolet,Sonic,2016,138.0,4.0,AUTOMATIC,Sedan,35,24,15595
Chevrolet,Sonic,2016,138.0,4.0,AUTOMATIC,4dr Hatchback,37,27,20345
Chevrolet,Sonic,2016,138.0,4.0,MANUAL,4dr Hatchback,35,26,16755
Chevrolet,Sonic,2016,138.0,4.0,AUTOMATIC,Sedan,37,27,19780
Chevrolet,Sonic,2016,138.0,4.0,MANUAL,4dr Hatchback,34,27,20095
Chevrolet,Sonic,2016,138.0,4.0,AUTOMATIC,Sedan,33,25,21495
Chevrolet,Sonic,2016,138.0,4.0,MANUAL,Sedan,35,26,14345
Chevrolet,Sonic,2016,138.0,4.0,AUTOMATIC,Sedan,35,24,17545
Chevrolet,Sonic,2016,138.0,4.0,MANUAL,4dr Hatchback,35,26,14945
Chevrolet,Sonic,2016,138.0,4.0,AUTOMATIC,4dr Hatchback,35,24,16195
Chevrolet,Sonic,2016,138.0,4.0,AUTOMATIC,4dr Hatchback,33,25,21495
Chevrolet,Sonic,2017,138.0,4.0,AUTOMATIC,Sedan,34,24,18170
Chevrolet,Sonic,2017,138.0,4.0,AUTOMATIC,4dr Hatchback,36,27,21215
Chevrolet,Sonic,2017,138.0,4.0,MANUAL,4dr Hatchback,33,25,17580
Chevrolet,Sonic,2017,138.0,4.0,AUTOMATIC,4dr Hatchback,34,24,18970
Chevrolet,Sonic,2017,138.0,4.0,AUTOMATIC,Sedan,34,24,16395
Chevrolet,Sonic,2017,138.0,4.0,AUTOMATIC,Sedan,36,27,20415
Chevrolet,Sonic,2017,138.0,4.0,MANUAL,Sedan,39,28,19720
Chevrolet,Sonic,2017,138.0,4.0,MANUAL,Sedan,39,28,17530
Chevrolet,Sonic,2017,138.0,4.0,MANUAL,4dr Hatchback,39,28,19720
Chevrolet,Sonic,2017,138.0,4.0,MANUAL,Sedan,33,25,15145
GMC,Sonoma,2002,190.0,6.0,AUTOMATIC,Regular Cab Pickup,20,15,16538
GMC,Sonoma,2002,120.0,4.0,MANUAL,Regular Cab Pickup,25,19,13975
GMC,Sonoma,2002,190.0,6.0,AUTOMATIC,Extended Cab Pickup,18,14,20793
GMC,Sonoma,2002,120.0,4.0,AUTOMATIC,Extended Cab Pickup,23,17,17093
GMC,Sonoma,2002,120.0,4.0,MANUAL,Extended Cab Pickup,25,19,15957
GMC,Sonoma,2002,190.0,6.0,AUTOMATIC,Crew Cab Pickup,18,14,24492
GMC,Sonoma,2002,120.0,4.0,AUTOMATIC,Regular Cab Pickup,23,17,15093
GMC,Sonoma,2002,120.0,4.0,AUTOMATIC,Regular Cab Pickup,23,17,15420
GMC,Sonoma,2002,190.0,6.0,MANUAL,Extended Cab Pickup,16,12,19675
GMC,Sonoma,2003,120.0,4.0,MANUAL,Regular Cab Pickup,25,19,14770
GMC,Sonoma,2003,120.0,4.0,MANUAL,Extended Cab Pickup,25,19,16570
GMC,Sonoma,2003,190.0,6.0,AUTOMATIC,Crew Cab Pickup,18,14,24670
GMC,Sonoma,2003,190.0,6.0,MANUAL,Extended Cab Pickup,17,12,21970
GMC,Sonoma,2003,120.0,4.0,MANUAL,Regular Cab Pickup,25,19,16270
GMC,Sonoma,2003,120.0,4.0,AUTOMATIC,Regular Cab Pickup,23,17,16220
GMC,Sonoma,2003,190.0,6.0,MANUAL,Extended Cab Pickup,17,12,20320
GMC,Sonoma,2003,120.0,4.0,AUTOMATIC,Regular Cab Pickup,23,17,17670
GMC,Sonoma,2003,120.0,4.0,MANUAL,Extended Cab Pickup,25,19,18270
Kia,Sorento,2015,290.0,6.0,AUTOMATIC,4dr SUV,24,18,38500
Kia,Sorento,2015,191.0,4.0,AUTOMATIC,4dr SUV,27,20,24300
Kia,Sorento,2015,290.0,6.0,AUTOMATIC,4dr SUV,25,18,26700
Kia,Sorento,2015,290.0,6.0,AUTOMATIC,4dr SUV,25,18,36700
Kia,Sorento,2015,290.0,6.0,AUTOMATIC,4dr SUV,24,18,41700
Kia,Sorento,2015,290.0,6.0,AUTOMATIC,4dr SUV,25,18,31700
Kia,Sorento,2015,290.0,6.0,AUTOMATIC,4dr SUV,24,18,33500
Kia,Sorento,2015,191.0,4.0,AUTOMATIC,4dr SUV,25,19,26100
Kia,Sorento,2015,290.0,6.0,AUTOMATIC,4dr SUV,25,18,39900
Kia,Sorento,2015,290.0,6.0,AUTOMATIC,4dr SUV,24,18,28500
Kia,Sorento,2016,290.0,6.0,AUTOMATIC,4dr SUV,26,18,38300
Kia,Sorento,2016,185.0,4.0,AUTOMATIC,4dr SUV,26,21,28200
Kia,Sorento,2016,290.0,6.0,AUTOMATIC,4dr SUV,26,18,33900
